timestamp,px,py,yaw,v,vx,vy,v_dotomega,a,ax,ay,slip_angle,accel,jerk,steer,steer_vel
1730297268839588906,4.562238693237305,7.0828094482421875,1.3758472204208374,2.495625,0.0,0.0,-8.748322053302545,-0.8712800145149231,5.0114487131004095,0.0,0.0,-0.045975050694541685,-9.718468134865493,0.0,-0.17471058033053868
1730297268860681802,4.5846757888793945,7.129575252532959,1.3544706106185913,2.599375,0.0,0.0,-8.45287543734109,-0.9266884326934814,4.331554719178694,0.0,0.0,-0.03235758769405578,-9.433749546431283,0.0,-0.1292377178175011
1730297268879558826,4.642492294311523,7.271625518798828,1.3417664766311646,2.655625,0.0,0.0,-8.192805572374374,-0.9355817437171936,3.6296070349810576,0.0,0.0,-0.029000837344933958,-9.166519059466168,0.0,-0.17276413715162575
1730297268897588074,4.6397905349731445,7.262575149536133,1.3051611185073853,2.74,0.0,0.0,-7.52788135253164,-1.0568170547485352,4.329299110740904,0.0,0.0,-0.023846580405483094,-8.454493881998697,0.0,-0.15536866853150746
1730297268918191306,4.6543402671813965,7.316184997558594,1.3067914247512817,2.8,0.0,0.0,-7.504405990055574,-1.0623828172683716,5.331737380894747,0.0,0.0,-0.010225733196090079,-8.45090764645898,0.0,-0.10797542106809128
1730297268941053386,4.668715953826904,7.368565082550049,1.2663379907608032,2.8777083333333335,0.0,0.0,-7.228464780921632,-1.1400164365768433,4.985068168308953,0.0,0.0,-0.0012233328874364853,-8.168756756576567,0.0,-0.11933418834045503
1730297269288619754,4.688462734222412,7.427829265594482,1.2624939680099487,2.957708333333333,0.0,0.0,-6.83050075588667,-1.2168300151824951,4.170724557605844,0.0,0.0,0.011760868727708196,-7.747040166218354,0.0,-0.0753380049972546
1730297269288820074,4.72049617767334,7.494135856628418,1.2267005443572998,3.0227083333333336,0.0,0.0,-6.614744507882119,-1.1623990535736084,4.039974768871608,0.0,0.0,0.02299113344023174,-7.5245219113085895,0.0,-0.062291349757103195
1730297269288865194,4.759146213531494,7.5582780838012695,1.2003968954086304,3.1029166666666668,0.0,0.0,-6.216092079974032,-1.1781227588653564,3.9877743530526817,0.0,0.0,0.03138549089299912,-7.096940703640931,0.0,-0.06218247407257301
1730297269289007370,4.7543792724609375,7.5714874267578125,1.1792329549789429,3.131666666666667,0.0,0.0,-5.770386194687172,-1.176841139793396,4.1485467768507585,0.0,0.0,0.03902410244130644,-6.5967375139324425,0.0,-0.05988497033205803
1730297269289210602,4.764113426208496,7.6187896728515625,1.1627799272537231,3.2002083333333333,0.0,0.0,-6.039831838869821,-1.2150708436965942,5.790055567988979,0.0,0.0,0.04412413532680585,-6.926478852668494,0.0,-0.06442530100915253
