timestamp,px,py,yaw,v,vx,vy,omega,a,ax,ay,slip_angle,accel,jerk,steer,steer_vel
1729161673601616496,1.4939189917498465,-0.0536813652272645,-0.5968194678139358,3.923933101893945,3.912954568316955,0.26826617550518905,-1.6166483514383343,1.7933549404144284,2.322858939767067,-6.199957299480665,0.06836115467659303,1.7933549404144284,0.0,-0.19654162228107452,0.0
1729161673626790397,1.5779085648535496,-0.10505145519832347,-0.6376988408869317,3.9488593579307034,3.9399375116239357,0.26240988884857874,-1.6863025622578778,0.1929317474365236,0.7329913146484752,-6.59750372826565,0.0664420515290517,0.1929317474365236,0.0,-0.20838619768619537,0.0
1729161673651751493,1.6598127107392588,-0.1601386472727258,-0.6816851467921171,3.942715011633914,3.93476479298567,0.26414444726395664,-1.8359183911505377,-0.9059469699859619,-0.42058340324555976,-7.260477024902829,0.06712893460904765,-0.9059469699859619,0.0,-0.20233647525310516,0.0
1729161673676662927,1.738888071105816,-0.21848227260366687,-0.729327890844674,3.9177077962770843,3.909105619250203,0.27483311302479685,-1.978031524577676,-1.0471057891845703,-0.5021907418719843,-7.787396030290931,0.07035142004379347,-1.0471057891845703,0.0,-0.20903225243091583,0.0
1729161673701629607,1.814942932869973,-0.279979101568932,-0.7781544440911392,3.9121176582440502,3.9006170600434618,0.29502748900263237,-1.8912342197604728,0.35914468914270403,0.8184678745998235,-7.3851366126280915,0.07567504194078138,0.35914468914270403,0.0,-0.17657159268856049,0.0
1729161673726986129,1.888453561990283,-0.34486952427922285,-0.8232062150958357,3.9373209726035343,3.923842622365454,0.30483230683043,-1.7149584773730124,1.6553795456886298,2.075572209120433,-6.635664568705003,0.07751514346507397,1.6553795456886298,0.0,-0.18105435371398926,0.0
1729161673751633874,1.9598204954679816,-0.41355402452504136,-0.8638375648095097,3.9953852965771883,3.98087686313404,0.30352139398206557,-1.512754156412404,2.954228162765503,3.407510914960664,-5.832633537978413,0.07598771698737476,2.954228162765503,0.0,-0.1699262410402298,0.0
1729161673776779418,2.0294466614432034,-0.48628850046772487,-0.8999114320225511,4.056739215725637,4.044226550113049,0.2924294352052582,-1.40873814076011,1.9539731740951538,2.361106510474207,-5.560001323056631,0.07201790570560081,1.9539731740951538,0.0,-0.17389826476573944,0.0
1729161673801651991,2.09696233503224,-0.5626573669740844,-0.9354734634096656,4.100081651705482,4.0884309493386075,0.28045048491375396,-1.4341482709622664,2.043084049224854,2.341572727360725,-5.7426359424657125,0.06844073420522727,2.043084049224854,0.0,-0.16530239844322203,0.0
1729161673826763269,2.162422231114264,-0.6425216174738436,-0.9696102743937837,4.1678342204272525,4.155200115679401,0.2798813966074616,-1.293839122659262,3.2188003063201904,3.5751568560801577,-5.182290818705169,0.06716395489014843,3.2188003063201904,0.0,-0.1550975739955902,0.0
1729161673851744559,2.226197839228815,-0.7260952165227404,-1.000822264995853,4.240803671616295,4.229814932807378,0.2725246853745782,-1.231503644928146,2.218522071838379,2.549280294068625,-5.062253888069238,0.06422044255655075,2.218522071838379,0.0,-0.15906445682048798,0.0
1729161673876697292,2.2880390284185763,-0.8130853772774648,-1.0319387133018676,4.302796497458199,4.291964229547598,0.2657328298320407,-1.2588551579779104,2.613840341567993,2.943077395845404,-5.236808727606766,0.06176389554991112,2.613840341567993,0.0,-0.16529777646064758,0.0
1729161673901582862,2.347700553159819,-0.9033298479673856,-1.0649079064198095,4.350226353257872,4.3403985594325825,0.2622458025945146,-1.3922434733829803,1.9125978231430056,2.1738546724355885,-5.924409946090544,0.060403727060475275,1.9125978231430056,0.0,-0.17025452303886413,0.0
1729161673926649569,2.4049320131239753,-0.9965328240022496,-1.09961499235279,4.402903751343464,4.392125841272931,0.2745501384410693,-1.3914563470880974,2.205263137817383,2.582739200584352,-5.969829178645026,0.06249182289431198,2.205263137817383,0.0,-0.16858437657356262,0.0
1729161673951855830,2.4597674061871313,-1.0927723241758138,-1.134293657747904,4.466533222168659,4.453941332497415,0.2893229683900199,-1.337176562068021,3.2047362327575684,3.5867038842968952,-5.776168305685243,0.06497998908663162,3.2047362327575684,0.0,-0.14388881623744965,0.0
1729161673976686389,2.51237060288518,-1.1922521066325173,-1.1668040265809507,4.533119405239798,4.5211056933996785,0.2980395050636518,-1.3045522956327635,2.2007083892822266,2.5843048203103685,-5.7465014542452755,0.06584697291432287,2.2007083892822266,0.0,-0.16077390313148499,0.0
1729161674001628902,2.5623904144684024,-1.2946041923820308,-1.199809243886036,4.581645997351382,4.56971689552393,0.3069089996176106,-1.3373112838656571,1.6344646930694577,2.140412230950211,-5.986170624522308,0.06712813482951235,1.6344646930694577,0.0,-0.15630096197128296,0.0
1729161674027133509,2.6095186721191457,-1.399344634304767,-1.2342017826913316,4.603472342556691,4.592219035756249,0.3197842811497606,-1.4199719299922895,0.1325051307678224,0.6846720981925375,-6.48519715930088,0.06966278234209093,0.1325051307678224,0.0,-0.15192194283008575,0.0
